subject,run,onset,duration,genre,track,start,end
sub-003,02,210,15,'pop',96,7.39,22.39
sub-003,02,225,15,'country',12,11.43,26.43
sub-003,02,240,15,'jazz',40,14.3,29.3
sub-003,02,255,15,'blues',40,10.62,25.62
sub-003,02,270,15,'classical',71,6.38,21.38
sub-003,02,285,15,'disco',71,0.81,15.81
sub-003,02,300,15,'metal',63,4.97,19.97
sub-003,02,315,15,'reggae',1,11.37,26.37
sub-003,02,330,15,'rock',74,1.95,16.95
sub-003,02,345,15,'hiphop',19,7.91,22.91
sub-003,02,360,15,'pop',96,7.39,22.39
sub-003,02,375,15,'country',12,11.43,26.43
sub-003,02,390,15,'jazz',40,14.3,29.3
sub-003,02,405,15,'blues',40,10.62,25.62
sub-003,02,420,15,'classical',71,6.38,21.38
sub-003,02,435,15,'disco',71,0.81,15.81
sub-003,02,450,15,'metal',63,4.97,19.97
sub-003,02,465,15,'reggae',1,11.37,26.37
sub-003,02,480,15,'rock',74,1.95,16.95
sub-003,02,495,15,'hiphop',19,7.91,22.91
sub-003,02,510,15,'pop',96,7.39,22.39
sub-003,02,525,15,'country',12,11.43,26.43
sub-003,02,540,15,'jazz',40,14.3,29.3
sub-003,02,555,15,'blues',40,10.62,25.62
sub-003,02,570,15,'classical',71,6.38,21.38
sub-003,02,585,15,'disco',71,0.81,15.81
sub-003,02,600,15,'metal',63,4.97,19.97
sub-003,03,0,15,'jazz',14,14.78,29.78
sub-003,03,15,15,'hiphop',49,14.12,29.12
sub-003,03,30,15,'blues',73,13.81,28.81
sub-003,03,45,15,'rock',66,13.71,28.71
sub-003,03,60,15,'country',7,5.58,20.58
sub-003,03,75,15,'pop',66,12.45,27.45
sub-003,03,90,15,'disco',0,2.55,17.55
sub-003,03,105,15,'classical',8,12.75,27.75
sub-003,03,120,15,'metal',64,3.21,18.21
sub-003,03,135,15,'reggae',70,3.29,18.29
sub-003,03,150,15,'jazz',14,14.78,29.78
sub-003,03,165,15,'hiphop',49,14.12,29.12
sub-003,03,180,15,'blues',73,13.81,28.81
sub-003,03,195,15,'rock',66,13.71,28.71
sub-003,03,210,15,'country',7,5.58,20.58
sub-003,03,225,15,'pop',66,12.45,27.45
sub-003,03,240,15,'disco',0,2.55,17.55
sub-003,03,255,15,'classical',8,12.75,27.75
sub-003,03,270,15,'metal',64,3.21,18.21
sub-003,03,285,15,'reggae',70,3.29,18.29
sub-003,03,300,15,'jazz',14,14.78,29.78
sub-003,03,315,15,'hiphop',49,14.12,29.12
sub-003,03,330,15,'blues',73,13.81,28.81
sub-003,03,345,15,'rock',66,13.71,28.71
sub-003,03,360,15,'country',7,5.58,20.58
sub-003,03,375,15,'pop',66,12.45,27.45
sub-003,03,390,15,'disco',0,2.55,17.55
sub-003,03,405,15,'classical',8,12.75,27.75
sub-003,03,420,15,'metal',64,3.21,18.21
sub-003,03,435,15,'reggae',70,3.29,18.29
sub-003,03,450,15,'jazz',14,14.78,29.78
sub-003,03,465,15,'hiphop',49,14.12,29.12
sub-003,03,480,15,'blues',73,13.81,28.81
sub-003,03,495,15,'rock',66,13.71,28.71
sub-003,03,510,15,'country',7,5.58,20.58
sub-003,03,525,15,'pop',66,12.45,27.45
sub-003,03,540,15,'disco',0,2.55,17.55
sub-003,03,555,15,'classical',8,12.75,27.75
sub-003,03,570,15,'metal',64,3.21,18.21
sub-003,03,585,15,'reggae',70,3.29,18.29
sub-003,03,600,15,'jazz',14,14.78,29.78
sub-003,04,0,15,'jazz',45,8.13,23.13
sub-003,04,15,15,'metal',51,8.15,23.15
sub-003,04,30,15,'country',78,14.53,29.53
sub-003,04,45,15,'rock',27,12.61,27.61
sub-003,04,60,15,'reggae',85,12.68,27.68
sub-003,04,75,15,'blues',69,8.92,23.92
sub-003,04,90,15,'hiphop',14,9.53,24.53
sub-003,04,105,15,'disco',11,9.02,24.02
sub-003,04,120,15,'classical',92,5.96,20.96
sub-003,04,135,15,'pop',68,1.93,16.93
sub-003,04,150,15,'jazz',45,8.13,23.13
sub-003,04,165,15,'metal',51,8.15,23.15
sub-003,04,180,15,'country',78,14.53,29.53
sub-003,04,195,15,'rock',27,12.61,27.61
sub-003,04,210,15,'reggae',85,12.68,27.68
sub-003,04,225,15,'blues',69,8.92,23.92
sub-003,04,240,15,'hiphop',14,9.53,24.53
sub-003,04,255,15,'disco',11,9.02,24.02
sub-003,04,270,15,'classical',92,5.96,20.96
sub-003,04,285,15,'pop',68,1.93,16.93
sub-003,04,300,15,'jazz',45,8.13,23.13
sub-003,04,315,15,'metal',51,8.15,23.15
sub-003,04,330,15,'country',78,14.53,29.53
sub-003,04,345,15,'rock',27,12.61,27.61
sub-003,04,360,15,'reggae',85,12.68,27.68
sub-003,04,375,15,'blues',69,8.92,23.92
sub-003,04,390,15,'hiphop',14,9.53,24.53
sub-003,04,405,15,'disco',11,9.02,24.02
sub-003,04,420,15,'classical',92,5.96,20.96
sub-003,04,435,15,'pop',68,1.93,16.93
sub-003,04,450,15,'jazz',45,8.13,23.13
sub-003,04,465,15,'metal',51,8.15,23.15
sub-003,04,480,15,'country',78,14.53,29.53
sub-003,04,495,15,'rock',27,12.61,27.61
sub-003,04,510,15,'reggae',85,12.68,27.68
sub-003,04,525,15,'blues',69,8.92,23.92
sub-003,04,540,15,'hiphop',14,9.53,24.53
sub-003,04,555,15,'disco',11,9.02,24.02
sub-003,04,570,15,'classical',92,5.96,20.96
sub-003,04,585,15,'pop',68,1.93,16.93
sub-003,04,600,15,'jazz',45,8.13,23.13
sub-003,05,0,15,'reggae',47,6.57,21.57
sub-003,05,15,15,'pop',79,13.47,28.47
sub-003,05,30,15,'country',59,7.04,22.04
sub-003,05,45,15,'classical',25,3.72,18.72
sub-003,05,60,15,'metal',26,8.41,23.41
sub-003,05,75,15,'disco',72,5.53,20.53
sub-003,05,90,15,'hiphop',42,9.9,24.9
sub-003,05,105,15,'rock',69,6.37,21.37
sub-003,05,120,15,'blues',47,14.05,29.05
sub-003,05,135,15,'jazz',59,0.26,15.26
sub-003,05,150,15,'reggae',47,6.57,21.57
sub-003,05,165,15,'pop',79,13.47,28.47
sub-003,05,180,15,'country',59,7.04,22.04
sub-003,05,195,15,'classical',25,3.72,18.72
sub-003,05,210,15,'metal',26,8.41,23.41
sub-003,05,225,15,'disco',72,5.53,20.53
sub-003,05,240,15,'hiphop',42,9.9,24.9
sub-003,05,255,15,'rock',69,6.37,21.37
sub-003,05,270,15,'blues',47,14.05,29.05
sub-003,05,285,15,'jazz',59,0.26,15.26
sub-003,05,300,15,'reggae',47,6.57,21.57
sub-003,05,315,15,'pop',79,13.47,28.47
sub-003,05,330,15,'country',59,7.04,22.04
sub-003,05,345,15,'classical',25,3.72,18.72
sub-003,05,360,15,'metal',26,8.41,23.41
sub-003,05,375,15,'disco',72,5.53,20.53
sub-003,05,390,15,'hiphop',42,9.9,24.9
sub-003,05,405,15,'rock',69,6.37,21.37
sub-003,05,420,15,'blues',47,14.05,29.05
sub-003,05,435,15,'jazz',59,0.26,15.26
sub-003,05,450,15,'reggae',47,6.57,21.57
sub-003,05,465,15,'pop',79,13.47,28.47
sub-003,05,480,15,'country',59,7.04,22.04
sub-003,05,495,15,'classical',25,3.72,18.72
sub-003,05,510,15,'metal',26,8.41,23.41
sub-003,05,525,15,'disco',72,5.53,20.53
sub-003,05,540,15,'hiphop',42,9.9,24.9
sub-003,05,555,15,'rock',69,6.37,21.37
sub-003,05,570,15,'blues',47,14.05,29.05
sub-003,05,585,15,'jazz',59,0.26,15.26
sub-003,05,600,15,'reggae',47,6.57,21.57
sub-003,06,0,15,'reggae',13,3.6,18.6
sub-003,06,15,15,'blues',16,8.35,23.35
sub-003,06,30,15,'pop',24,14.44,29.44
sub-003,06,45,15,'classical',7,8.91,23.91
sub-003,06,60,15,'disco',4,6.47,21.47
sub-003,06,75,15,'metal',22,0.36,15.36
sub-003,06,90,15,'jazz',69,1.97,16.97
sub-003,06,105,15,'hiphop',7,0.06,15.06
sub-003,06,120,15,'country',48,14.72,29.72
sub-003,06,135,15,'rock',75,8.92,23.92
sub-003,06,150,15,'reggae',13,3.6,18.6
sub-003,06,165,15,'blues',16,8.35,23.35
sub-003,06,180,15,'pop',24,14.44,29.44
sub-003,06,195,15,'classical',7,8.91,23.91
sub-003,06,210,15,'disco',4,6.47,21.47
sub-003,06,225,15,'metal',22,0.36,15.36
sub-003,06,240,15,'jazz',69,1.97,16.97
sub-003,06,255,15,'hiphop',7,0.06,15.06
sub-003,06,270,15,'country',48,14.72,29.72
sub-003,06,285,15,'rock',75,8.92,23.92
sub-003,06,300,15,'reggae',13,3.6,18.6
sub-003,06,315,15,'blues',16,8.35,23.35
sub-003,06,330,15,'pop',24,14.44,29.44
sub-003,06,345,15,'classical',7,8.91,23.91
sub-003,06,360,15,'disco',4,6.47,21.47
sub-003,06,375,15,'metal',22,0.36,15.36
sub-003,06,390,15,'jazz',69,1.97,16.97
sub-003,06,405,15,'hiphop',7,0.06,15.06
sub-003,06,420,15,'country',48,14.72,29.72
sub-003,06,435,15,'rock',75,8.92,23.92
sub-003,06,450,15,'reggae',13,3.6,18.6
sub-003,06,465,15,'blues',16,8.35,23.35
sub-003,06,480,15,'pop',24,14.44,29.44
sub-003,06,495,15,'classical',7,8.91,23.91
sub-003,06,510,15,'disco',4,6.47,21.47
sub-003,06,525,15,'metal',22,0.36,15.36
sub-003,06,540,15,'jazz',69,1.97,16.97
sub-003,06,555,15,'hiphop',7,0.06,15.06
sub-003,06,570,15,'country',48,14.72,29.72
sub-003,06,585,15,'rock',75,8.92,23.92
sub-003,06,600,15,'reggae',13,3.6,18.6
sub-004,01,0,15,'pop',32,10.7,25.7
sub-004,01,15,15,'rock',32,4.48,19.48
sub-004,01,30,15,'country',85,1.07,16.07
sub-004,01,45,15,'blues',17,6.44,21.44
sub-004,01,60,15,'disco',75,11.03,26.03
sub-004,01,75,15,'metal',39,13.11,28.11
sub-004,01,90,15,'reggae',33,12.55,27.55
sub-004,01,105,15,'classical',45,8.35,23.35
sub-004,01,120,15,'hiphop',95,8.59,23.59
sub-004,01,135,15,'jazz',44,9.49,24.49
sub-004,01,150,15,'pop',32,10.7,25.7
sub-004,01,165,15,'rock',32,4.48,19.48
sub-004,01,180,15,'country',85,1.07,16.07
sub-004,01,195,15,'blues',17,6.44,21.44
sub-004,01,210,15,'disco',75,11.03,26.03
sub-004,01,225,15,'metal',39,13.11,28.11
sub-004,01,240,15,'reggae',33,12.55,27.55
sub-004,01,255,15,'classical',45,8.35,23.35
sub-004,01,270,15,'hiphop',95,8.59,23.59
sub-004,01,285,15,'jazz',44,9.49,24.49
sub-004,01,300,15,'pop',32,10.7,25.7
sub-004,01,315,15,'rock',32,4.48,19.48
sub-004,01,330,15,'country',85,1.07,16.07
sub-004,01,345,15,'blues',17,6.44,21.44
sub-004,01,360,15,'disco',75,11.03,26.03
sub-004,01,375,15,'metal',39,13.11,28.11
sub-004,01,390,15,'reggae',33,12.55,27.55
sub-004,01,405,15,'classical',45,8.35,23.35
sub-004,01,420,15,'hiphop',95,8.59,23.59
sub-004,01,435,15,'jazz',44,9.49,24.49
sub-004,01,450,15,'pop',32,10.7,25.7
sub-004,01,465,15,'rock',32,4.48,19.48
sub-004,01,480,15,'country',85,1.07,16.07
sub-004,01,495,15,'blues',17,6.44,21.44
sub-004,01,510,15,'disco',75,11.03,26.03
sub-004,01,525,15,'metal',39,13.11,28.11
sub-004,01,540,15,'reggae',33,12.55,27.55
sub-004,01,555,15,'classical',45,8.35,23.35
sub-004,01,570,15,'hiphop',95,8.59,23.59
sub-004,01,585,15,'jazz',44,9.49,24.49
sub-004,01,600,15,'pop',32,10.7,25.7
sub-004,02,0,15,'metal',63,4.97,19.97
sub-004,02,15,15,'reggae',1,11.37,26.37
sub-004,02,30,15,'rock',74,1.95,16.95
sub-004,02,45,15,'hiphop',19,7.91,22.91
sub-004,02,60,15,'pop',96,7.39,22.39
sub-004,02,75,15,'country',12,11.43,26.43
sub-004,02,90,15,'jazz',40,14.3,29.3
sub-004,02,105,15,'blues',40,10.62,25.62
sub-004,02,120,15,'classical',71,6.38,21.38
sub-004,02,135,15,'disco',71,0.81,15.81
sub-004,02,150,15,'metal',63,4.97,19.97
sub-004,02,165,15,'reggae',1,11.37,26.37
sub-004,02,180,15,'rock',74,1.95,16.95
sub-004,02,195,15,'hiphop',19,7.91,22.91
sub-004,02,210,15,'pop',96,7.39,22.39
sub-004,02,225,15,'country',12,11.43,26.43
sub-004,02,240,15,'jazz',40,14.3,29.3
sub-004,02,255,15,'blues',40,10.62,25.62
sub-004,02,270,15,'classical',71,6.38,21.38
sub-004,02,285,15,'disco',71,0.81,15.81
sub-004,02,300,15,'metal',63,4.97,19.97
sub-004,02,315,15,'reggae',1,11.37,26.37
sub-004,02,330,15,'rock',74,1.95,16.95
sub-004,02,345,15,'hiphop',19,7.91,22.91
sub-004,02,360,15,'pop',96,7.39,22.39
sub-004,02,375,15,'country',12,11.43,26.43
sub-004,02,390,15,'jazz',40,14.3,29.3
sub-004,02,405,15,'blues',40,10.62,25.62
sub-004,02,420,15,'classical',71,6.38,21.38
sub-004,02,435,15,'disco',71,0.81,15.81
sub-004,02,450,15,'metal',63,4.97,19.97
sub-004,02,465,15,'reggae',1,11.37,26.37
sub-004,02,480,15,'rock',74,1.95,16.95
sub-004,02,495,15,'hiphop',19,7.91,22.91
sub-004,02,510,15,'pop',96,7.39,22.39
sub-004,02,525,15,'country',12,11.43,26.43
sub-004,02,540,15,'jazz',40,14.3,29.3
sub-004,02,555,15,'blues',40,10.62,25.62
sub-004,02,570,15,'classical',71,6.38,21.38
sub-004,02,585,15,'disco',71,0.81,15.81
sub-004,02,600,15,'metal',63,4.97,19.97
sub-004,03,0,15,'jazz',14,14.78,29.78
sub-004,03,15,15,'hiphop',49,14.12,29.12
sub-004,03,30,15,'blues',73,13.81,28.81
sub-004,03,45,15,'rock',66,13.71,28.71
sub-004,03,60,15,'country',7,5.58,20.58
sub-004,03,75,15,'pop',66,12.45,27.45
sub-004,03,90,15,'disco',0,2.55,17.55
sub-004,03,105,15,'classical',8,12.75,27.75
sub-004,03,120,15,'metal',64,3.21,18.21
sub-004,03,135,15,'reggae',70,3.29,18.29
sub-004,03,150,15,'jazz',14,14.78,29.78
sub-004,03,165,15,'hiphop',49,14.12,29.12
sub-004,03,180,15,'blues',73,13.81,28.81
sub-004,03,195,15,'rock',66,13.71,28.71
sub-004,03,210,15,'country',7,5.58,20.58
sub-004,03,225,15,'pop',66,12.45,27.45
sub-004,03,240,15,'disco',0,2.55,17.55
sub-004,03,255,15,'classical',8,12.75,27.75
sub-004,03,270,15,'metal',64,3.21,18.21
sub-004,03,285,15,'reggae',70,3.29,18.29
sub-004,03,300,15,'jazz',14,14.78,29.78
sub-004,03,315,15,'hiphop',49,14.12,29.12
sub-004,03,330,15,'blues',73,13.81,28.81
sub-004,03,345,15,'rock',66,13.71,28.71
sub-004,03,360,15,'country',7,5.58,20.58
sub-004,03,375,15,'pop',66,12.45,27.45
sub-004,03,390,15,'disco',0,2.55,17.55
sub-004,03,405,15,'classical',8,12.75,27.75
sub-004,03,420,15,'metal',64,3.21,18.21
sub-004,03,435,15,'reggae',70,3.29,18.29
sub-004,03,450,15,'jazz',14,14.78,29.78
sub-004,03,465,15,'hiphop',49,14.12,29.12
sub-004,03,480,15,'blues',73,13.81,28.81
sub-004,03,495,15,'rock',66,13.71,28.71
sub-004,03,510,15,'country',7,5.58,20.58
sub-004,03,525,15,'pop',66,12.45,27.45
sub-004,03,540,15,'disco',0,2.55,17.55
sub-004,03,555,15,'classical',8,12.75,27.75
sub-004,03,570,15,'metal',64,3.21,18.21
sub-004,03,585,15,'reggae',70,3.29,18.29
sub-004,03,600,15,'jazz',14,14.78,29.78
sub-004,04,0,15,'jazz',45,8.13,23.13
sub-004,04,15,15,'metal',51,8.15,23.15
sub-004,04,30,15,'country',78,14.53,29.53
sub-004,04,45,15,'rock',27,12.61,27.61
sub-004,04,60,15,'reggae',85,12.68,27.68
sub-004,04,75,15,'blues',69,8.92,23.92
sub-004,04,90,15,'hiphop',14,9.53,24.53
sub-004,04,105,15,'disco',11,9.02,24.02
sub-004,04,120,15,'classical',92,5.96,20.96
sub-004,04,135,15,'pop',68,1.93,16.93
sub-004,04,150,15,'jazz',45,8.13,23.13
sub-004,04,165,15,'metal',51,8.15,23.15
sub-004,04,180,15,'country',78,14.53,29.53
sub-004,04,195,15,'rock',27,12.61,27.61
sub-004,04,210,15,'reggae',85,12.68,27.68
sub-004,04,225,15,'blues',69,8.92,23.92
sub-004,04,240,15,'hiphop',14,9.53,24.53
sub-004,04,255,15,'disco',11,9.02,24.02
sub-004,04,270,15,'classical',92,5.96,20.96
sub-004,04,285,15,'pop',68,1.93,16.93
sub-004,04,300,15,'jazz',45,8.13,23.13
sub-004,04,315,15,'metal',51,8.15,23.15
sub-004,04,330,15,'country',78,14.53,29.53
sub-004,04,345,15,'rock',27,12.61,27.61
sub-004,04,360,15,'reggae',85,12.68,27.68
sub-004,04,375,15,'blues',69,8.92,23.92
sub-004,04,390,15,'hiphop',14,9.53,24.53
sub-004,04,405,15,'disco',11,9.02,24.02
sub-004,04,420,15,'classical',92,5.96,20.96
sub-004,04,435,15,'pop',68,1.93,16.93
sub-004,04,450,15,'jazz',45,8.13,23.13
sub-004,04,465,15,'metal',51,8.15,23.15
sub-004,04,480,15,'country',78,14.53,29.53
sub-004,04,495,15,'rock',27,12.61,27.61
sub-004,04,510,15,'reggae',85,12.68,27.68
sub-004,04,525,15,'blues',69,8.92,23.92
sub-004,04,540,15,'hiphop',14,9.53,24.53
sub-004,04,555,15,'disco',11,9.02,24.02
sub-004,04,570,15,'classical',92,5.96,20.96
sub-004,04,585,15,'pop',68,1.93,16.93
sub-004,04,600,15,'jazz',45,8.13,23.13
sub-004,05,0,15,'reggae',47,6.57,21.57
sub-004,05,15,15,'pop',79,13.47,28.47
sub-004,05,30,15,'country',59,7.04,22.04
sub-004,05,45,15,'classical',25,3.72,18.72
sub-004,05,60,15,'metal',26,8.41,23.41
sub-004,05,75,15,'disco',72,5.53,20.53
sub-004,05,90,15,'hiphop',42,9.9,24.9
sub-004,05,105,15,'rock',69,6.37,21.37
sub-004,05,120,15,'blues',47,14.05,29.05
sub-004,05,135,15,'jazz',59,0.26,15.26
sub-004,05,150,15,'reggae',47,6.57,21.57
sub-004,05,165,15,'pop',79,13.47,28.47
sub-004,05,180,15,'country',59,7.04,22.04
sub-004,05,195,15,'classical',25,3.72,18.72
sub-004,05,210,15,'metal',26,8.41,23.41
sub-004,05,225,15,'disco',72,5.53,20.53
sub-004,05,240,15,'hiphop',42,9.9,24.9
sub-004,05,255,15,'rock',69,6.37,21.37
sub-004,05,270,15,'blues',47,14.05,29.05
sub-004,05,285,15,'jazz',59,0.26,15.26
sub-004,05,300,15,'reggae',47,6.57,21.57
sub-004,05,315,15,'pop',79,13.47,28.47
sub-004,05,330,15,'country',59,7.04,22.04
sub-004,05,345,15,'classical',25,3.72,18.72
sub-004,05,360,15,'metal',26,8.41,23.41
sub-004,05,375,15,'disco',72,5.53,20.53
sub-004,05,390,15,'hiphop',42,9.9,24.9
sub-004,05,405,15,'rock',69,6.37,21.37
sub-004,05,420,15,'blues',47,14.05,29.05
sub-004,05,435,15,'jazz',59,0.26,15.26
sub-004,05,450,15,'reggae',47,6.57,21.57
sub-004,05,465,15,'pop',79,13.47,28.47
sub-004,05,480,15,'country',59,7.04,22.04
sub-004,05,495,15,'classical',25,3.72,18.72
sub-004,05,510,15,'metal',26,8.41,23.41
sub-004,05,525,15,'disco',72,5.53,20.53
sub-004,05,540,15,'hiphop',42,9.9,24.9
sub-004,05,555,15,'rock',69,6.37,21.37
sub-004,05,570,15,'blues',47,14.05,29.05
sub-004,05,585,15,'jazz',59,0.26,15.26
sub-004,05,600,15,'reggae',47,6.57,21.57
sub-004,06,0,15,'reggae',13,3.6,18.6
sub-004,06,15,15,'blues',16,8.35,23.35
sub-004,06,30,15,'pop',24,14.44,29.44
sub-004,06,45,15,'classical',7,8.91,23.91
sub-004,06,60,15,'disco',4,6.47,21.47
sub-004,06,75,15,'metal',22,0.36,15.36
sub-004,06,90,15,'jazz',69,1.97,16.97
sub-004,06,105,15,'hiphop',7,0.06,15.06
sub-004,06,120,15,'country',48,14.72,29.72
sub-004,06,135,15,'rock',75,8.92,23.92
sub-004,06,150,15,'reggae',13,3.6,18.6
sub-004,06,165,15,'blues',16,8.35,23.35
sub-004,06,180,15,'pop',24,14.44,29.44
sub-004,06,195,15,'classical',7,8.91,23.91
sub-004,06,210,15,'disco',4,6.47,21.47
sub-004,06,225,15,'metal',22,0.36,15.36
sub-004,06,240,15,'jazz',69,1.97,16.97
sub-004,06,255,15,'hiphop',7,0.06,15.06
sub-004,06,270,15,'country',48,14.72,29.72
sub-004,06,285,15,'rock',75,8.92,23.92
sub-004,06,300,15,'reggae',13,3.6,18.6
sub-004,06,315,15,'blues',16,8.35,23.35
sub-004,06,330,15,'pop',24,14.44,29.44
sub-004,06,345,15,'classical',7,8.91,23.91
sub-004,06,360,15,'disco',4,6.47,21.47
sub-004,06,375,15,'metal',22,0.36,15.36
sub-004,06,390,15,'jazz',69,1.97,16.97
sub-004,06,405,15,'hiphop',7,0.06,15.06
sub-004,06,420,15,'country',48,14.72,29.72
sub-004,06,435,15,'rock',75,8.92,23.92
sub-004,06,450,15,'reggae',13,3.6,18.6
sub-004,06,465,15,'blues',16,8.35,23.35
sub-004,06,480,15,'pop',24,14.44,29.44
sub-004,06,495,15,'classical',7,8.91,23.91
sub-004,06,510,15,'disco',4,6.47,21.47
sub-004,06,525,15,'metal',22,0.36,15.36
sub-004,06,540,15,'jazz',69,1.97,16.97
sub-004,06,555,15,'hiphop',7,0.06,15.06
sub-004,06,570,15,'country',48,14.72,29.72
sub-004,06,585,15,'rock',75,8.92,23.92
sub-004,06,600,15,'reggae',13,3.6,18.6
sub-005,01,0,15,'pop',32,10.7,25.7
sub-005,01,15,15,'rock',32,4.48,19.48
sub-005,01,30,15,'country',85,1.07,16.07
sub-005,01,45,15,'blues',17,6.44,21.44
sub-005,01,60,15,'disco',75,11.03,26.03
sub-005,01,75,15,'metal',39,13.11,28.11
sub-005,01,90,15,'reggae',33,12.55,27.55
sub-005,01,105,15,'classical',45,8.35,23.35
sub-005,01,120,15,'hiphop',95,8.59,23.59
sub-005,01,135,15,'jazz',44,9.49,24.49
sub-005,01,150,15,'pop',32,10.7,25.7
sub-005,01,165,15,'rock',32,4.48,19.48
sub-005,01,180,15,'country',85,1.07,16.07
sub-005,01,195,15,'blues',17,6.44,21.44
sub-005,01,210,15,'disco',75,11.03,26.03
sub-005,01,225,15,'metal',39,13.11,28.11
sub-005,01,240,15,'reggae',33,12.55,27.55
sub-005,01,255,15,'classical',45,8.35,23.35
sub-005,01,270,15,'hiphop',95,8.59,23.59
sub-005,01,285,15,'jazz',44,9.49,24.49
sub-005,01,300,15,'pop',32,10.7,25.7
sub-005,01,315,15,'rock',32,4.48,19.48
sub-005,01,330,15,'country',85,1.07,16.07
sub-005,01,345,15,'blues',17,6.44,21.44
sub-005,01,360,15,'disco',75,11.03,26.03
sub-005,01,375,15,'metal',39,13.11,28.11
sub-005,01,390,15,'reggae',33,12.55,27.55
sub-005,01,405,15,'classical',45,8.35,23.35
sub-005,01,420,15,'hiphop',95,8.59,23.59
sub-005,01,435,15,'jazz',44,9.49,24.49
sub-005,01,450,15,'pop',32,10.7,25.7
sub-005,01,465,15,'rock',32,4.48,19.48
sub-005,01,480,15,'country',85,1.07,16.07
sub-005,01,495,15,'blues',17,6.44,21.44
sub-005,01,510,15,'disco',75,11.03,26.03
sub-005,01,525,15,'metal',39,13.11,28.11
sub-005,01,540,15,'reggae',33,12.55,27.55
sub-005,01,555,15,'classical',45,8.35,23.35
sub-005,01,570,15,'hiphop',95,8.59,23.59
sub-005,01,585,15,'jazz',44,9.49,24.49
sub-005,01,600,15,'pop',32,10.7,25.7
sub-005,02,0,15,'metal',63,4.97,19.97
sub-005,02,15,15,'reggae',1,11.37,26.37
sub-005,02,30,15,'rock',74,1.95,16.95
sub-005,02,45,15,'hiphop',19,7.91,22.91
sub-005,02,60,15,'pop',96,7.39,22.39
sub-005,02,75,15,'country',12,11.43,26.43
sub-005,02,90,15,'jazz',40,14.3,29.3
sub-005,02,105,15,'blues',40,10.62,25.62
sub-005,02,120,15,'classical',71,6.38,21.38
sub-005,02,135,15,'disco',71,0.81,15.81
sub-005,02,150,15,'metal',63,4.97,19.97
sub-005,02,165,15,'reggae',1,11.37,26.37
sub-005,02,180,15,'rock',74,1.95,16.95
sub-005,02,195,15,'hiphop',19,7.91,22.91
sub-005,02,210,15,'pop',96,7.39,22.39
sub-005,02,225,15,'country',12,11.43,26.43
sub-005,02,240,15,'jazz',40,14.3,29.3
sub-005,02,255,15,'blues',40,10.62,25.62
sub-005,02,270,15,'classical',71,6.38,21.38
sub-005,02,285,15,'disco',71,0.81,15.81
sub-005,02,300,15,'metal',63,4.97,19.97
sub-005,02,315,15,'reggae',1,11.37,26.37
sub-005,02,330,15,'rock',74,1.95,16.95
sub-005,02,345,15,'hiphop',19,7.91,22.91
sub-005,02,360,15,'pop',96,7.39,22.39
sub-005,02,375,15,'country',12,11.43,26.43
sub-005,02,390,15,'jazz',40,14.3,29.3
sub-005,02,405,15,'blues',40,10.62,25.62
sub-005,02,420,15,'classical',71,6.38,21.38
sub-005,02,435,15,'disco',71,0.81,15.81
sub-005,02,450,15,'metal',63,4.97,19.97
sub-005,02,465,15,'reggae',1,11.37,26.37
sub-005,02,480,15,'rock',74,1.95,16.95
sub-005,02,495,15,'hiphop',19,7.91,22.91
sub-005,02,510,15,'pop',96,7.39,22.39
sub-005,02,525,15,'country',12,11.43,26.43
sub-005,02,540,15,'jazz',40,14.3,29.3
sub-005,02,555,15,'blues',40,10.62,25.62
sub-005,02,570,15,'classical',71,6.38,21.38
sub-005,02,585,15,'disco',71,0.81,15.81
sub-005,02,600,15,'metal',63,4.97,19.97
sub-005,03,0,15,'jazz',14,14.78,29.78
sub-005,03,15,15,'hiphop',49,14.12,29.12
sub-005,03,30,15,'blues',73,13.81,28.81
sub-005,03,45,15,'rock',66,13.71,28.71
sub-005,03,60,15,'country',7,5.58,20.58
sub-005,03,75,15,'pop',66,12.45,27.45
sub-005,03,90,15,'disco',0,2.55,17.55
sub-005,03,105,15,'classical',8,12.75,27.75
sub-005,03,120,15,'metal',64,3.21,18.21
sub-005,03,135,15,'reggae',70,3.29,18.29
sub-005,03,150,15,'jazz',14,14.78,29.78
sub-005,03,165,15,'hiphop',49,14.12,29.12
sub-005,03,180,15,'blues',73,13.81,28.81
sub-005,03,195,15,'rock',66,13.71,28.71
sub-005,03,210,15,'country',7,5.58,20.58
sub-005,03,225,15,'pop',66,12.45,27.45
sub-005,03,240,15,'disco',0,2.55,17.55
sub-005,03,255,15,'classical',8,12.75,27.75
sub-005,03,270,15,'metal',64,3.21,18.21
sub-005,03,285,15,'reggae',70,3.29,18.29
sub-005,03,300,15,'jazz',14,14.78,29.78
sub-005,03,315,15,'hiphop',49,14.12,29.12
sub-005,03,330,15,'blues',73,13.81,28.81
sub-005,03,345,15,'rock',66,13.71,28.71
sub-005,03,360,15,'country',7,5.58,20.58
sub-005,03,375,15,'pop',66,12.45,27.45
sub-005,03,390,15,'disco',0,2.55,17.55
sub-005,03,405,15,'classical',8,12.75,27.75
sub-005,03,420,15,'metal',64,3.21,18.21
sub-005,03,435,15,'reggae',70,3.29,18.29
sub-005,03,450,15,'jazz',14,14.78,29.78
sub-005,03,465,15,'hiphop',49,14.12,29.12
sub-005,03,480,15,'blues',73,13.81,28.81
